ID,USER_ID,SUB,SUB_U,SUB_G,PERIOD,PERIOD_AMOUNT,SOLD_TS,SOLD_MONTH,ACTUAL_START_TS,ACTUAL_END_TS,EXPECTED_END_TS,REFUND_TS,CHARGEBACK_TS,LAG_DAYS_REFUND,PLAN_ID,AUTO_RENEWAL,PRICE,USD_PRICE,MERCHANT_ID,CURRENCY,PREADJ_SUB_NUMBER,SUBSCRIPTION_NUMBER,COHORT_NUMBER,PRODUCT_COHORT,PRODUCT_COHORT_TS,COHORT_NUMBER_U,PRODUCT_COHORT_U,PRODUCT_COHORT_U_TS,FTS_COHORT,FTS_COHORT_TS,RETENTION_NUMBER,RETENTION_COHORT,RETENTION_COHORT_TS,RETENTION_NUMBER_U,RETENTION_COHORT_U,RETENTION_COHORT_U_TS,FTS_SUB,FTS_SUB_U,LAG_DAYS_FROM_PREV_SUB,COUNTRY_CODE,DEVICE,LOC,RETENTION_TYPE,RETENTION_TYPE_U,VUID,NEXT_MERCHANT_ID,NEXT_SOLD_TS,NEXT_START_TS,NEXT_END_TS,NEXT_SUB,NEXT_SUB_U,NEXT_SUB_UPGRADE,PREV_MERCHANT_ID,PREV_SOLD_TS,PREV_START_TS,PREV_END_TS,PREV_SUB,PREV_SUB_U,PREV_SUB_UPGRADE,IS_PREV_FREETRIAL,IS_PREV_FREETRIAL_MERCHANT_ID,STORE_REFERRER,LTR
65454269,XXX,plus monthly,plus monthly,plus,month,1,7/25/2017 21:09,7/1/2017,7/25/2017 21:09,8/25/2017 0:00,8/25/2017,(null),(null),(null),1023991,FALSE,12,12,XXX,USD,1,1,0,7/1/2017,7/25/2017 21:09,0,7/1/2017,7/25/2017 21:09,7/1/2017,7/25/2017 21:09,1,7/1/2017,7/25/2017 21:09,1,7/1/2017,7/25/2017 21:09,plus monthly,plus monthly,(null),BR,desktop,onsite,fts,fts,pl2009113037.1967180282,xxx,5/27/2018 19:54,5/27/2018 19:54,6/27/2018 0:00,plus monthly,plus monthly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),other,222
65434316,XXX,plus yearly,plus yearly,plus,year,1,7/20/2017 5:45,7/1/2017,7/20/2017 5:45,7/20/2018 0:00,7/20/2018,(null),(null),(null),708406,FALSE,49.95,56.723129,XXX,EUR,1,1,0,7/1/2017,7/20/2017 5:45,0,7/1/2017,7/20/2017 5:45,7/1/2017,7/20/2017 5:45,1,7/1/2017,7/20/2017 5:45,1,7/1/2017,7/20/2017 5:45,plus yearly,plus yearly,(null),DE,desktop,onsite,fts,fts,1857464667,xxx,7/20/2018 8:52,7/20/2018 8:52,7/20/2019 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),upgrade,397
68003208,XXX,plus yearly,plus yearly,plus,year,1,3/26/2019 11:25,3/1/2019,3/26/2019 11:25,3/28/2019 0:00,3/26/2020,3/28/2019 10:27,(null),2,1174150,FALSE,69,76.67184967,XXX,EUR,1,1,0,3/1/2019,3/26/2019 11:25,0,3/1/2019,3/26/2019 11:25,3/1/2019,3/26/2019 11:25,1,3/1/2019,3/26/2019 11:25,1,3/1/2019,3/26/2019 11:25,plus yearly,plus yearly,(null),FR,desktop,onsite,fts,fts,pl237855258.1859529810,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0,(null),upgrade,397
64390538,XXX,plus yearly,plus yearly,plus,year,1,10/15/2016 5:35,10/1/2016,10/15/2016 5:35,10/15/2017 0:00,10/15/2017,(null),(null),(null),708406,FALSE,49.95,60.50640958,XXX,GBP,1,1,0,10/1/2016,10/15/2016 5:35,0,10/1/2016,10/15/2016 5:35,10/1/2016,10/15/2016 5:35,1,10/1/2016,10/15/2016 5:35,1,10/1/2016,10/15/2016 5:35,plus yearly,plus yearly,(null),GB,desktop,onsite,fts,fts,1760335590,xxx,10/15/2017 6:17,10/15/2017 6:17,5/3/2018 8:56,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
64509513,XXX,plus yearly,plus yearly,plus,year,1,11/16/2016 4:49,11/1/2016,11/16/2016 4:49,11/16/2017 0:00,11/16/2017,(null),(null),(null),708406,FALSE,224.95,57.62155589,XXX,ILS,1,1,0,11/1/2016,11/16/2016 4:49,0,11/1/2016,11/16/2016 4:49,11/1/2016,11/16/2016 4:49,1,11/1/2016,11/16/2016 4:49,1,11/1/2016,11/16/2016 4:49,plus yearly,plus yearly,(null),IL,desktop,onsite,fts,fts,pl1782356918.1743513240,xxx,11/16/2017 7:03,11/16/2017 7:03,11/16/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
6788476,XXX,pro,pro,pro,year,1,4/21/2016 7:11,4/1/2016,4/21/2016 7:11,4/21/2017 0:00,4/21/2017,(null),(null),(null),708420,FALSE,159,224.7430781,XXX,GBP,1,1,0,4/1/2016,4/21/2016 7:11,0,4/1/2016,4/21/2016 7:11,4/1/2016,4/21/2016 7:11,1,4/1/2016,4/21/2016 7:11,1,4/1/2016,4/21/2016 7:11,pro,pro,(null),GB,desktop,onsite,fts,fts,pl1590067116.1171554733,xxx,4/21/2017 9:12,4/21/2017 9:12,4/21/2018 0:00,pro,pro,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),893
65136877,XXX,plus yearly,plus yearly,plus,year,1,5/1/2017 18:58,5/1/2017,5/1/2017 18:58,5/1/2018 0:00,5/1/2018,(null),(null),(null),708406,FALSE,59.95,59.95,XXX,USD,1,1,0,5/1/2017,5/1/2017 18:58,0,5/1/2017,5/1/2017 18:58,5/1/2017,5/1/2017 18:58,1,5/1/2017,5/1/2017 18:58,1,5/1/2017,5/1/2017 18:58,plus yearly,plus yearly,(null),US,desktop,onsite,fts,fts,pl1883425490.83432799,xxx,5/1/2018 6:19,5/1/2018 6:19,5/1/2019 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),upgrade,397
67518056,XXX,plus yearly,plus yearly,plus,year,1,12/9/2018 13:24,12/1/2018,12/9/2018 13:24,12/9/2019 0:00,12/9/2019,(null),(null),(null),1174150,FALSE,84,84,XXX,USD,1,1,0,12/1/2018,12/9/2018 13:24,0,12/1/2018,12/9/2018 13:24,12/1/2018,12/9/2018 13:24,1,12/1/2018,12/9/2018 13:24,1,12/1/2018,12/9/2018 13:24,plus yearly,plus yearly,(null),CO,desktop,onsite,fts,fts,2070288512,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
64403296,XXX,plus monthly,plus monthly,plus,month,1,10/18/2016 19:35,10/1/2016,10/18/2016 19:35,11/18/2016 0:00,11/18/2016,(null),(null),(null),708407,FALSE,9.95,9.95,XXX,USD,1,1,0,10/1/2016,10/18/2016 19:35,0,10/1/2016,10/18/2016 19:35,10/1/2016,10/18/2016 19:35,1,10/1/2016,10/18/2016 19:35,1,10/1/2016,10/18/2016 19:35,plus monthly,plus monthly,(null),US,desktop,onsite,fts,fts,pl906944347.146505027,xxx,11/18/2016 3:22,11/18/2016 3:22,12/18/2016 0:00,plus monthly,plus monthly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),222
64532783,XXX,plus yearly,plus yearly,plus,year,1,11/22/2016 16:10,11/1/2016,11/22/2016 16:10,11/22/2017 0:00,11/22/2017,(null),(null),(null),708406,FALSE,59.95,59.95,XXX,USD,1,1,0,11/1/2016,11/22/2016 16:10,0,11/1/2016,11/22/2016 16:10,11/1/2016,11/22/2016 16:10,1,11/1/2016,11/22/2016 16:10,1,11/1/2016,11/22/2016 16:10,plus yearly,plus yearly,(null),US,desktop,onsite,fts,fts,1977353445,xxx,11/22/2017 6:55,11/22/2017 6:55,11/22/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
63710062,XXX,plus yearly,plus yearly,plus,year,1,7/12/2016 11:02,7/1/2016,7/12/2016 11:02,7/12/2017 0:00,7/12/2017,(null),(null),(null),708406,FALSE,5995,56.7612619,XXX,JPY,1,1,0,7/1/2016,7/12/2016 11:02,0,7/1/2016,7/12/2016 11:02,7/1/2016,7/12/2016 11:02,1,7/1/2016,7/12/2016 11:02,1,7/1/2016,7/12/2016 11:02,plus yearly,plus yearly,(null),JP,desktop,onsite,fts,fts,pl1083277403.375500222,xxx,7/12/2017 6:59,7/12/2017 6:59,7/12/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
64420724,XXX,plus yearly,plus yearly,plus,year,1,10/22/2016 13:04,10/1/2016,10/22/2016 13:04,10/22/2017 0:00,10/22/2017,(null),(null),(null),708406,FALSE,59.95,59.95,XXX,USD,1,1,0,10/1/2016,10/22/2016 13:04,0,10/1/2016,10/22/2016 13:04,10/1/2016,10/22/2016 13:04,1,10/1/2016,10/22/2016 13:04,1,10/1/2016,10/22/2016 13:04,plus yearly,plus yearly,(null),US,desktop,onsite,fts,fts,pl1727384872.834720418,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
64058684,XXX,plus yearly,plus yearly,plus,year,1,8/30/2016 17:06,8/1/2016,8/30/2016 17:06,8/30/2017 0:00,8/30/2017,(null),(null),(null),708406,FALSE,69.95,52.92172948,XXX,CAD,1,1,0,8/1/2016,8/30/2016 17:06,0,8/1/2016,8/30/2016 17:06,8/1/2016,8/30/2016 17:06,1,8/1/2016,8/30/2016 17:06,1,8/1/2016,8/30/2016 17:06,plus yearly,plus yearly,(null),CA,desktop,onsite,fts,fts,pl1277937117.1139943643,xxx,8/30/2017 3:35,8/30/2017 3:35,8/30/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
64602240,XXX,plus yearly,plus yearly,plus,year,1,12/11/2016 22:55,12/1/2016,12/11/2016 22:55,12/11/2017 0:00,12/11/2017,(null),(null),(null),708406,FALSE,59.95,59.95,XXX,USD,1,1,0,12/1/2016,12/11/2016 22:55,0,12/1/2016,12/11/2016 22:55,12/1/2016,12/11/2016 22:55,1,12/1/2016,12/11/2016 22:55,1,12/1/2016,12/11/2016 22:55,plus yearly,plus yearly,(null),US,mobile,onsite,fts,fts,1047477716,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
62745134,XXX,plus yearly,plus yearly,plus,year,1,3/4/2016 22:29,3/1/2016,3/4/2016 22:29,3/4/2017 0:00,3/4/2017,(null),(null),(null),708406,FALSE,59.95,59.95,XXX,USD,1,1,0,3/1/2016,3/4/2016 22:29,0,3/1/2016,3/4/2016 22:29,3/1/2016,3/4/2016 22:29,1,3/1/2016,3/4/2016 22:29,1,3/1/2016,3/4/2016 22:29,plus yearly,plus yearly,(null),US,desktop,onsite,fts,fts,1991328861,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
63086469,XXX,plus yearly,plus yearly,plus,year,1,4/20/2016 9:12,4/1/2016,4/20/2016 9:12,4/20/2017 0:00,4/20/2017,(null),(null),(null),708406,FALSE,59.95,59.95,XXX,USD,1,1,0,4/1/2016,4/20/2016 9:12,0,4/1/2016,4/20/2016 9:12,4/1/2016,4/20/2016 9:12,1,4/1/2016,4/20/2016 9:12,1,4/1/2016,4/20/2016 9:12,plus yearly,plus yearly,(null),US,desktop,onsite,fts,fts,224471502.2,xxx,4/20/2017 9:16,4/20/2017 9:16,4/20/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
62929873,XXX,plus yearly,plus yearly,plus,year,1,3/29/2016 17:31,3/1/2016,3/29/2016 17:31,3/29/2017 0:00,3/29/2017,(null),(null),(null),708406,FALSE,59.95,59.95,XXX,USD,1,1,0,3/1/2016,3/29/2016 17:31,0,3/1/2016,3/29/2016 17:31,3/1/2016,3/29/2016 17:31,1,3/1/2016,3/29/2016 17:31,1,3/1/2016,3/29/2016 17:31,plus yearly,plus yearly,(null),CL,desktop,onsite,fts,fts,369034003.1,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
60610363,XXX,plus yearly,plus yearly,plus,year,1,1/22/2016 11:50,1/1/2016,1/22/2016 11:50,1/22/2017 0:00,1/22/2017,(null),(null),(null),708406,FALSE,59.95,59.95,XXX,USD,1,1,0,1/1/2016,1/22/2016 11:50,0,1/1/2016,1/22/2016 11:50,1/1/2016,1/22/2016 11:50,1,1/1/2016,1/22/2016 11:50,1,1/1/2016,1/22/2016 11:50,plus yearly,plus yearly,(null),US,desktop,onsite,fts,fts,pl38746655.803904887,xxx,1/22/2017 9:44,1/22/2017 9:44,1/22/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
63776077,XXX,plus yearly,plus yearly,plus,year,1,7/21/2016 17:40,7/1/2016,7/21/2016 17:40,7/21/2017 0:00,7/21/2017,(null),(null),(null),708406,FALSE,59.95,59.95,XXX,USD,1,1,0,7/1/2016,7/21/2016 17:40,0,7/1/2016,7/21/2016 17:40,7/1/2016,7/21/2016 17:40,1,7/1/2016,7/21/2016 17:40,1,7/1/2016,7/21/2016 17:40,plus yearly,plus yearly,(null),US,desktop,onsite,fts,fts,pl977442441.802832567,xxx,7/21/2017 9:35,7/21/2017 9:35,7/21/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
60800925,XXX,plus yearly,plus yearly,plus,year,1,1/26/2016 7:37,1/1/2016,1/26/2016 7:37,1/26/2017 0:00,1/26/2017,(null),(null),(null),708406,FALSE,499.95,55.8044578,XXX,NOK,1,1,0,1/1/2016,1/26/2016 7:37,0,1/1/2016,1/26/2016 7:37,1/1/2016,1/26/2016 7:37,1,1/1/2016,1/26/2016 7:37,1,1/1/2016,1/26/2016 7:37,plus yearly,plus yearly,(null),NO,desktop,onsite,fts,fts,1411408852,xxx,1/26/2017 5:10,1/26/2017 5:10,1/26/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
63133224,XXX,plus yearly,plus yearly,plus,year,1,4/26/2016 18:51,4/1/2016,4/26/2016 18:51,4/26/2017 0:00,4/26/2017,(null),(null),(null),708406,FALSE,59.95,59.95,XXX,USD,1,1,0,4/1/2016,4/26/2016 18:51,0,4/1/2016,4/26/2016 18:51,4/1/2016,4/26/2016 18:51,1,4/1/2016,4/26/2016 18:51,1,4/1/2016,4/26/2016 18:51,plus yearly,plus yearly,(null),AE,desktop,onsite,fts,fts,902855651.2,xxx,10/4/2018 5:58,10/4/2018 5:58,11/4/2018 0:00,plus monthly,plus monthly,-1,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
61786797,XXX,plus yearly,plus yearly,plus,year,1,2/15/2016 13:15,2/1/2016,2/15/2016 13:15,2/15/2017 0:00,2/15/2017,(null),(null),(null),708406,FALSE,49.95,54.1443123,XXX,EUR,1,1,0,2/1/2016,2/15/2016 13:15,0,2/1/2016,2/15/2016 13:15,2/1/2016,2/15/2016 13:15,1,2/1/2016,2/15/2016 13:15,1,2/1/2016,2/15/2016 13:15,plus yearly,plus yearly,(null),SI,desktop,onsite,fts,fts,518444740.2,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
64958013,XXX,plus yearly,plus yearly,plus,year,1,3/16/2017 4:34,3/1/2017,3/16/2017 4:34,3/31/2017 0:00,3/16/2018,3/31/2017 2:59,(null),15,708406,FALSE,59.95,59.95,XXX,USD,1,1,0,3/1/2017,3/16/2017 4:34,0,3/1/2017,3/16/2017 4:34,3/1/2017,3/16/2017 4:34,1,3/1/2017,3/16/2017 4:34,1,3/1/2017,3/16/2017 4:34,plus yearly,plus yearly,(null),KR,desktop,onsite,fts,fts,pl37794200.228680076,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
61953858,XXX,plus yearly,plus yearly,plus,year,1,2/18/2016 4:23,2/1/2016,2/18/2016 4:23,2/18/2017 0:00,2/18/2017,(null),(null),(null),708406,FALSE,49.95,54.1443123,XXX,EUR,1,1,0,2/1/2016,2/18/2016 4:23,0,2/1/2016,2/18/2016 4:23,2/1/2016,2/18/2016 4:23,1,2/1/2016,2/18/2016 4:23,1,2/1/2016,2/18/2016 4:23,plus yearly,plus yearly,(null),ES,desktop,onsite,fts,fts,pl1867508498.471064025,xxx,2/18/2017 8:52,2/18/2017 8:52,2/18/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
63719421,XXX,plus monthly,plus monthly,plus,month,1,7/14/2016 1:59,7/1/2016,7/14/2016 1:59,8/14/2016 0:00,8/14/2016,(null),(null),(null),708407,FALSE,9.95,9.95,XXX,USD,1,1,0,7/1/2016,7/14/2016 1:59,0,7/1/2016,7/14/2016 1:59,7/1/2016,7/14/2016 1:59,1,7/1/2016,7/14/2016 1:59,1,7/1/2016,7/14/2016 1:59,plus monthly,plus monthly,(null),PH,desktop,onsite,fts,fts,1650532580,xxx,5/4/2018 1:37,5/4/2018 1:37,5/4/2019 0:00,plus yearly,plus yearly,1,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),222
63994455,XXX,plus yearly,plus yearly,plus,year,1,8/21/2016 6:10,8/1/2016,8/21/2016 6:10,8/21/2017 0:00,8/21/2017,(null),(null),(null),708406,FALSE,69.95,52.92172948,XXX,CAD,1,1,0,8/1/2016,8/21/2016 6:10,0,8/1/2016,8/21/2016 6:10,8/1/2016,8/21/2016 6:10,1,8/1/2016,8/21/2016 6:10,1,8/1/2016,8/21/2016 6:10,plus yearly,plus yearly,(null),CA,desktop,onsite,fts,fts,1345923807,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
62907567,XXX,plus yearly,plus yearly,plus,year,1,3/26/2016 11:26,3/1/2016,3/26/2016 11:26,3/26/2017 0:00,3/26/2017,(null),(null),(null),708406,FALSE,59.95,59.95,XXX,USD,1,1,0,3/1/2016,3/26/2016 11:26,0,3/1/2016,3/26/2016 11:26,3/1/2016,3/26/2016 11:26,1,3/1/2016,3/26/2016 11:26,1,3/1/2016,3/26/2016 11:26,plus yearly,plus yearly,(null),US,desktop,onsite,fts,fts,pl1058289481.1495111497,xxx,3/26/2017 5:56,3/26/2017 5:56,3/26/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
6288112,XXX,pro,pro,pro,year,1,1/12/2016 14:57,1/1/2016,1/12/2016 14:57,1/12/2017 0:00,1/12/2017,(null),(null),(null),708420,FALSE,199,199,XXX,USD,1,1,0,1/1/2016,1/12/2016 14:57,0,1/1/2016,1/12/2016 14:57,1/1/2016,1/12/2016 14:57,1,1/1/2016,1/12/2016 14:57,1,1/1/2016,1/12/2016 14:57,pro,pro,(null),US,desktop,onsite,fts,fts,400772677.2,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0,(null),(null),893
62373966,XXX,plus yearly,plus yearly,plus,year,1,2/25/2016 7:19,2/1/2016,2/25/2016 7:19,2/25/2017 0:00,2/25/2017,(null),(null),(null),708406,FALSE,49.95,69.86182105,XXX,GBP,1,1,0,2/1/2016,2/25/2016 7:19,0,2/1/2016,2/25/2016 7:19,2/1/2016,2/25/2016 7:19,1,2/1/2016,2/25/2016 7:19,1,2/1/2016,2/25/2016 7:19,plus yearly,plus yearly,(null),GB,desktop,onsite,fts,fts,1832876213,xxx,2/25/2017 9:24,2/25/2017 9:24,2/25/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
63843825,XXX,plus yearly,plus yearly,plus,year,1,8/1/2016 3:34,8/1/2016,8/1/2016 3:34,8/1/2017 0:00,8/1/2017,(null),(null),(null),708406,FALSE,49.95,54.99905572,XXX,EUR,1,1,0,8/1/2016,8/1/2016 3:34,0,8/1/2016,8/1/2016 3:34,8/1/2016,8/1/2016 3:34,1,8/1/2016,8/1/2016 3:34,1,8/1/2016,8/1/2016 3:34,plus yearly,plus yearly,(null),CD,desktop,onsite,fts,fts,1775830592,xxx,8/1/2017 6:27,8/1/2017 6:27,8/1/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
63514366,XXX,plus monthly,plus monthly,plus,month,1,6/15/2016 13:42,6/1/2016,6/15/2016 13:42,7/15/2016 0:00,7/15/2016,(null),(null),(null),708407,FALSE,7.95,10.95256884,XXX,GBP,1,1,0,6/1/2016,6/15/2016 13:42,0,6/1/2016,6/15/2016 13:42,6/1/2016,6/15/2016 13:42,1,6/1/2016,6/15/2016 13:42,1,6/1/2016,6/15/2016 13:42,plus monthly,plus monthly,(null),GB,desktop,onsite,fts,fts,pl744525381.400947593,xxx,7/15/2016 4:14,7/15/2016 4:14,8/15/2016 0:00,plus monthly,plus monthly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),222
64395355,XXX,plus yearly,plus yearly,plus,year,1,10/16/2016 9:32,10/1/2016,10/16/2016 9:32,10/16/2017 0:00,10/16/2017,(null),(null),(null),708406,FALSE,69.95,51.92116744,XXX,CAD,1,1,0,10/1/2016,10/16/2016 9:32,0,10/1/2016,10/16/2016 9:32,10/1/2016,10/16/2016 9:32,1,10/1/2016,10/16/2016 9:32,1,10/1/2016,10/16/2016 9:32,plus yearly,plus yearly,(null),CA,desktop,onsite,fts,fts,1168505446,xxx,10/16/2017 5:59,10/16/2017 5:59,10/16/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
6721688,XXX,pro,pro,pro,year,1,3/2/2016 10:55,3/1/2016,3/2/2016 10:55,3/2/2017 0:00,3/2/2017,(null),(null),(null),708420,FALSE,159,174.7548852,XXX,EUR,1,1,0,3/1/2016,3/2/2016 10:55,0,3/1/2016,3/2/2016 10:55,3/1/2016,3/2/2016 10:55,1,3/1/2016,3/2/2016 10:55,1,3/1/2016,3/2/2016 10:55,pro,pro,(null),AT,desktop,onsite,fts,fts,691375240.4,xxx,3/2/2017 6:28,3/2/2017 6:28,3/2/2018 0:00,pro,pro,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),893
60449277,XXX,plus yearly,plus yearly,plus,year,1,1/19/2016 11:23,1/1/2016,1/19/2016 11:23,1/19/2017 0:00,1/19/2017,(null),(null),(null),708406,FALSE,59.95,59.95,XXX,USD,1,1,0,1/1/2016,1/19/2016 11:23,0,1/1/2016,1/19/2016 11:23,1/1/2016,1/19/2016 11:23,1,1/1/2016,1/19/2016 11:23,1,1/1/2016,1/19/2016 11:23,plus yearly,plus yearly,(null),US,desktop,onsite,fts,fts,666275066.2,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
63704100,XXX,plus yearly,plus yearly,plus,year,1,7/12/2016 1:49,7/1/2016,7/12/2016 1:49,7/12/2017 0:00,7/12/2017,(null),(null),(null),708406,FALSE,53.96,53.96,XXX,USD,1,1,0,7/1/2016,7/12/2016 1:49,0,7/1/2016,7/12/2016 1:49,7/1/2016,7/12/2016 1:49,1,7/1/2016,7/12/2016 1:49,1,7/1/2016,7/12/2016 1:49,plus yearly,plus yearly,(null),US,desktop,onsite,fts,fts,967536750.2,xxx,7/26/2017 0:00,7/26/2017 0:00,8/2/2017 0:00,plus monthly,plus monthly,-1,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
60466119,XXX,plus yearly,plus yearly,plus,year,1,1/19/2016 17:04,1/1/2016,1/19/2016 17:04,1/19/2017 0:00,1/19/2017,(null),(null),(null),708406,FALSE,49.95,53.33753151,XXX,EUR,1,1,0,1/1/2016,1/19/2016 17:04,0,1/1/2016,1/19/2016 17:04,1/1/2016,1/19/2016 17:04,1,1/1/2016,1/19/2016 17:04,1,1/1/2016,1/19/2016 17:04,plus yearly,plus yearly,(null),FR,desktop,onsite,fts,fts,pl2003538732.1300838631,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
60449283,XXX,plus yearly,plus yearly,plus,year,1,1/19/2016 11:27,1/1/2016,1/19/2016 11:27,1/22/2016 12:00,1/19/2017,(null),(null),(null),708406,FALSE,59.95,59.95,XXX,USD,1,1,0,1/1/2016,1/19/2016 11:27,0,1/1/2016,1/19/2016 11:27,1/1/2016,1/19/2016 11:27,1,1/1/2016,1/19/2016 11:27,1,1/1/2016,1/19/2016 11:27,plus yearly,plus yearly,(null),US,desktop,onsite,fts,fts,830675644.1,xxx,1/22/2016 12:00,1/22/2016 12:00,1/22/2017 0:00,pro,pro,1,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
64366412,XXX,plus monthly,plus monthly,plus,month,1,10/10/2016 20:06,10/1/2016,10/10/2016 20:06,10/10/2016 20:06,11/10/2016,10/10/2016 21:36,(null),0,708407,FALSE,7.95,9.630149272,XXX,GBP,1,1,0,10/1/2016,10/10/2016 20:06,0,10/1/2016,10/10/2016 20:06,10/1/2016,10/10/2016 20:06,1,10/1/2016,10/10/2016 20:06,1,10/1/2016,10/10/2016 20:06,plus monthly,plus monthly,(null),GB,desktop,onsite,fts,fts,pl1692777448.2006777808,xxx,10/11/2016 5:52,10/11/2016 5:52,10/11/2017 0:00,plus yearly,plus yearly,1,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),222
62613405,XXX,plus yearly,plus yearly,plus,year,1,2/29/2016 10:13,2/1/2016,2/29/2016 10:13,3/1/2017 0:00,2/28/2017,(null),(null),(null),708406,FALSE,49.95,54.1443123,XXX,EUR,1,1,0,2/1/2016,2/29/2016 10:13,0,2/1/2016,2/29/2016 10:13,2/1/2016,2/29/2016 10:13,1,2/1/2016,2/29/2016 10:13,1,2/1/2016,2/29/2016 10:13,plus yearly,plus yearly,(null),IT,desktop,onsite,fts,fts,pl129965234.1184048075,xxx,3/3/2017 15:00,3/3/2017 15:00,3/1/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
6430439,XXX,pro,pro,pro,year,1,1/30/2016 9:54,1/1/2016,1/30/2016 9:54,1/30/2017 0:00,1/30/2017,(null),(null),(null),708420,FALSE,159,225.0268812,XXX,GBP,1,1,0,1/1/2016,1/30/2016 9:54,0,1/1/2016,1/30/2016 9:54,1/1/2016,1/30/2016 9:54,1,1/1/2016,1/30/2016 9:54,1,1/1/2016,1/30/2016 9:54,pro,pro,(null),GB,desktop,onsite,fts,fts,10582926.2,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0,(null),(null),893
6344331,XXX,pro,pro,pro,year,1,1/19/2016 11:28,1/1/2016,1/19/2016 11:28,1/19/2017 0:00,1/19/2017,(null),(null),(null),708420,FALSE,199,199,XXX,USD,1,1,0,1/1/2016,1/19/2016 11:28,0,1/1/2016,1/19/2016 11:28,1/1/2016,1/19/2016 11:28,1,1/1/2016,1/19/2016 11:28,1,1/1/2016,1/19/2016 11:28,pro,pro,(null),US,desktop,onsite,fts,fts,pl289748906.1220316736,xxx,2/2/2017 17:33,2/2/2017 17:33,1/19/2018 0:00,pro,pro,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),893
